ID,Name,Version,Vendor,Category
3202210028884,+NET Play TV,1.0.0,MultTV,Lifestyle
3201710014863,2048 Maniac,1.598,"Mautilus, s.r.o.",Game
3202204027059,2R2,1.2.4,ARTTOKEN,Information
3202009021651,360PlayCast,1.0.3,Ticket360,Videos
3202004020488,4K Nature Relax TV,1.0.2,Pro Art Inc.,Videos
3202302030186,67 Play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202205027438,AbePlayer,1.0.2,Abe player ltd,Information
3202205027464,Aboxa IPTV,1.0.2,Aboxa IPTV,Information
3202204027015,AcresTV,1.29.0,IFA Productions Inc.,Videos
3202208028308,ActionPlay,2.0.0,NXTV,Videos
3202212029328,addus,1.2.0,addus,Information
3202101022677,Adnet Play,1.1.1,EiTV Entret. e Interatividade para TV Digital,Videos
3202008021505,AfreecaTV,2.0.1,AfreecaTV,Videos
3202301029749,Agora é Manchete,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202210028698,Agronet Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202206027629,AllIPTVPlayer,1.0.4,java-dev@outlook.de,Information
3202207027918,AlphaOTT,1.1.4,AlphaOTT,Information
3201702011816,ALQuran,1.0.0,Mohamed Anouar Achoukhy,Lifestyle
3202203026862,Alsol Play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3201812017467,Amanda Bubble,1.0.3,Gofresh GmbH,Game
3202004020626,Amazon Alexa,0.21.14170,Amazon Mobile LLC,Lifestyle
3202211028948,AmazonSat,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202211029082,AMERICANET,3.0.15,You Cast Comercio de Equipamentos Eletronicos Ltda,Videos
3202211028914,Amo TV,2.0.1,NXTV,Videos
3202007021279,Answers.tv,1.29.0,Answers in Genesis,Videos
3201908019041,Apple Music,6.0.0,Apple Inc.,Lifestyle
3201807016597,Apple TV,8.0.1,Apple Inc.,Videos
3202009021688,AppMembers,2.0.2,EiTV Entret. e Interatividade para TV Digital,Videos
3202107024307,ArabiaLive,1.0.4,WNET Media GmbH,Videos
3202106024108,ARROW,1.29.0,Arrow Film Distributors Ltd.,Videos
3202208028279,ArTelecom,1.1.0,NXTV,Videos
3202112025978,ARTSTREAM - Art on TV,1.3.7,Lumas,Lifestyle
3202111025912,Atelco TV,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202212029543,ATELTV,3.0.10,Ateltelecom,Videos
11111358501,Audi,6.1.01,AUDI AG,Videos
3202010022061,AUX Live,1.29.0,AUX Live LLC,Videos
3202210028763,AzTV Play,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202111025616,baha Stocks,1.0.2,baha GmbH,Information
3202006020894,Baita Conteúdo Play,2.0.2,EiTV Entret. e Interatividade para TV Digital,Videos
3202204027118,Bandplay,1.5.3,Vibra Digital S.A.,Videos
3202204027085,barnabas+,1.29.0,CHRISTIAN RELIEF INTERNATIONAL,Videos
3202101022764,Bay iptv ,2.6.7,BayTv,Videos
3202206027788,Belas Artes À LA CARTE,1.29.0,Belas Artes À LA CARTE,Videos
3202207027882,Bip-TV,1.0.0,Weboscoder,Videos
3202205027543,Bixby,23.23.01311,Samsung Electronics,Lifestyle
3202107024488,Black Star Network,1.29.0,Black Star Network,Videos
3202010021974,BMTV Player,1.0.5,brandmash technologies,Videos
3202203026845,BobPlayer,1.0.3,bob player ltd,Information
3202202026573,BOX BRAZIL PLAY,1.0.0,Box Brazil Play,Videos
3202107024487,Brasil Paralelo,1.0.7,Brasil Paralelo Entretenimento e Educação S/A,Videos
3202208028311,BrasilNET Play,1.0.2,NXTV,Videos
3202103023284,BrinxTV,1.29.0,"Perfection Point, LLC",Videos
3202107024324,BritainLive,1.0.4,WNET Media GmbH,Videos
3202108024670,Bromteck,1.0.1,Ezequiel,Videos
3201909019241,Calm,1.1.1,"Calm.com, Inc.",Lifestyle
3202211028940,Calm Sea Life,1.0.2,Pro Art Inc.,Videos
3201604009181,Canais Globo,4.33.0,Globosat,Videos
3201812017389,CDNTV Play,2.0.4,TechnoBox Tecnologia,Videos
3202206027829,CedNet Play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
111477000321,Channel NewsAsia,2.06002,MediaCorp Pte Ltd,Information
3202107024311,ChinaLive,1.0.5,WNET Media GmbH,Videos
3202209028511,Claro tv+,1.0.0,Claro Brasil,Videos
3201605009454,Claro video,37.1.6,DLA,Videos
3202104023388,ClouDDy,1.0.1,ClouDDy Online,Videos
3202105023850,Clube 885,4.0.0,Radio Clube de Canela,Information
3202006020899,Completa Play,3.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
3202011022209,Connect TV,2.0.0,EiTV Entret. e Interatividade para TV Digital,Videos
